Datetime1,Flow SLPM,Datetime2,CO2 ppm,Datetime3,VE,Datetime3,VE over VCO2,Datetime4,CO2Peak
2022-07-11 14:26:10.661767,-32.8,,,,,,,,
,,2022-07-11 14:26:10.677785,1390.0,,,,,,
2022-07-11 14:26:10.709522,-32.38,,,,,,,,
,,2022-07-11 14:26:10.724467,1330.0,,,,,,
2022-07-11 14:26:10.761357,-31.74,,,,,,,,
,,2022-07-11 14:26:10.776384,1250.0,,,,,,
2022-07-11 14:26:10.811478,-30.9,,,,,,,,
,,2022-07-11 14:26:10.820489,1200.0,,,,,,
,,2022-07-11 14:26:10.861749,1280.0,,,,,,
2022-07-11 14:26:10.868733,-29.96,,,,,,,,
,,2022-07-11 14:26:10.910227,1310.0,,,,,,
2022-07-11 14:26:10.916209,-28.96,,,,,,,,
,,2022-07-11 14:26:10.957807,1330.0,,,,,,
2022-07-11 14:26:10.964812,-27.79,,,,,,,,
,,2022-07-11 14:26:11.005394,1280.0,,,,,,
2022-07-11 14:26:11.014390,-27.12,,,,,,,,
,,2022-07-11 14:26:11.053937,1300.0,,,,,,
2022-07-11 14:26:11.063941,-26.32,,,,,,,,
,,2022-07-11 14:26:11.101627,1360.0,,,,,,
2022-07-11 14:26:11.114660,-25.81,,,,,,,,
,,2022-07-11 14:26:11.149857,1360.0,,,,,,
2022-07-11 14:26:11.166444,-25.8,,,,,,,,
,,2022-07-11 14:26:11.197650,1310.0,,,,,,
2022-07-11 14:26:11.206523,-25.26,,,,,,,,
2022-07-11 14:26:11.254196,-24.74,,,,,,,,
,,2022-07-11 14:26:11.268001,1240.0,,,,,,
2022-07-11 14:26:11.303704,-23.89,,,,,,,,
,,2022-07-11 14:26:11.319810,1330.0,,,,,,
2022-07-11 14:26:11.356971,-23.13,,,,,,,,
,,2022-07-11 14:26:11.366341,1410.0,,,,,,
,,2022-07-11 14:26:11.405657,1420.0,,,,,,
2022-07-11 14:26:11.412694,-23.08,,,,,,,,
,,2022-07-11 14:26:11.453491,1440.0,,,,,,
2022-07-11 14:26:11.461498,-22.68,,,,,,,,
,,2022-07-11 14:26:11.501681,1350.0,,,,,,
2022-07-11 14:26:11.509032,-22.11,,,,,,,,
,,2022-07-11 14:26:11.549077,1350.0,,,,,,
2022-07-11 14:26:11.559084,-21.53,,,,,,,,
,,2022-07-11 14:26:11.597571,1450.0,,,,,,
2022-07-11 14:26:11.608773,-20.86,,,,,,,,
,,2022-07-11 14:26:11.645590,1470.0,,,,,,
2022-07-11 14:26:11.659053,-20.51,,,,,,,,
,,2022-07-11 14:26:11.693487,1370.0,,,,,,
2022-07-11 14:26:11.708224,-20.51,,,,,,,,
,,2022-07-11 14:26:11.741355,1420.0,,,,,,
2022-07-11 14:26:11.757935,-20.63,,,,,,,,
,,2022-07-11 14:26:11.789310,1420.0,,,,,,
2022-07-11 14:26:11.817481,-20.47,,,,,,,,
,,2022-07-11 14:26:11.853417,1420.0,,,,,,
2022-07-11 14:26:11.860458,-20.52,,,,,,,,
,,2022-07-11 14:26:11.901723,1530.0,,,,,,
2022-07-11 14:26:11.909399,-20.06,,,,,,,,
,,2022-07-11 14:26:11.949493,1480.0,,,,,,
2022-07-11 14:26:11.963027,-19.51,,,,,,,,
,,2022-07-11 14:26:11.997206,1480.0,,,,,,
2022-07-11 14:26:12.013213,-18.78,,,,,,,,
,,2022-07-11 14:26:12.045312,1410.0,,,,,,
2022-07-11 14:26:12.063254,-18.02,,,,,,,,
,,2022-07-11 14:26:12.093140,1390.0,,,,,,
2022-07-11 14:26:12.104298,-17.39,,,,,,,,
,,2022-07-11 14:26:12.141172,1480.0,,,,,,
2022-07-11 14:26:12.154270,-16.69,,,,,,,,
,,2022-07-11 14:26:12.188836,1650.0,,,,,,
2022-07-11 14:26:12.203999,-17.14,,,,,,,,
,,2022-07-11 14:26:12.237365,1580.0,,,,,,
2022-07-11 14:26:12.250445,-16.59,,,,,,,,
,,2022-07-11 14:26:12.285228,1470.0,,,,,,
2022-07-11 14:26:12.302338,-16.2,,,,,,,,
,,2022-07-11 14:26:12.333564,1490.0,,,,,,
2022-07-11 14:26:12.352372,-14.5,,,,,,,,
,,2022-07-11 14:26:12.381223,1510.0,,,,,,
2022-07-11 14:26:12.405932,-14.01,,,,,,,,
,,2022-07-11 14:26:12.429187,1600.0,,,,,,
2022-07-11 14:26:12.455823,-14.48,,,,,,,,
,,2022-07-11 14:26:12.477593,1570.0,,,,,,
2022-07-11 14:26:12.507759,-13.14,,,,,,,,
,,2022-07-11 14:26:12.540990,1570.0,,,,,,
2022-07-11 14:26:12.557268,-11.4,,,,,,,,
,,2022-07-11 14:26:12.589120,1580.0,,,,,,
2022-07-11 14:26:12.608256,-10.07,,,,,,,,
,,2022-07-11 14:26:12.636925,1540.0,,,,,,
2022-07-11 14:26:12.658559,-8.1,,,,,,,,
,,2022-07-11 14:26:12.685400,1660.0,,,,,,
2022-07-11 14:26:12.709562,-6.69,,,,,,,,
,,2022-07-11 14:26:12.732938,1760.0,,,,,,
2022-07-11 14:26:12.761406,-4.32,,,,,,,,
,,2022-07-11 14:26:12.781019,1740.0,,,,,,
2022-07-11 14:26:12.810811,2.54,,,,,,,,
,,2022-07-11 14:26:12.830366,1660.0,,,,,,
2022-07-11 14:26:12.863699,9.0,,,,,,,,
,,2022-07-11 14:26:12.882671,1690.0,,,,,,
2022-07-11 14:26:12.914739,11.21,,,,,,,,
,,2022-07-11 14:26:12.931571,1760.0,,,,,,
2022-07-11 14:26:12.960833,14.03,,,,,,,,
,,2022-07-11 14:26:12.975696,1740.0,,,,,,
2022-07-11 14:26:13.013949,15.96,,,,,,,,
,,2022-07-11 14:26:13.030960,1700.0,,,,,,
2022-07-11 14:26:13.064754,17.88,,,,,,,,
,,2022-07-11 14:26:13.080550,1790.0,,,,,,
2022-07-11 14:26:13.114454,19.59,,,,,,,,
,,2022-07-11 14:26:13.132465,1880.0,,,,,,
2022-07-11 14:26:13.165549,19.66,,,,,,,,
,,2022-07-11 14:26:13.180052,1830.0,,,,,,
2022-07-11 14:26:13.205348,20.05,,,,,,,,
,,2022-07-11 14:26:13.228046,1860.0,,,,,,
2022-07-11 14:26:13.252945,21.55,,,,,,,,
,,2022-07-11 14:26:13.276500,1860.0,,,,,,
2022-07-11 14:26:13.306839,21.4,,,,,,,,
,,2022-07-11 14:26:13.324596,1840.0,,,,,,
2022-07-11 14:26:13.356605,21.11,,,,,,,,
,,2022-07-11 14:26:13.491664,1840.0,,,,,,
2022-07-11 14:26:13.493665,21.23,,,,,,,,
,,2022-07-11 14:26:13.494665,1950.0,,,,,,
2022-07-11 14:26:13.495666,21.45,,,,,,,,
,,2022-07-11 14:26:13.496664,2200.0,,,,,,
2022-07-11 14:26:13.512047,21.71,,,,,,,,
,,2022-07-11 14:26:13.523320,2510.0,,,,,,
2022-07-11 14:26:13.556362,22.29,,,,,,,,
,,2022-07-11 14:26:13.572069,3310.0,,,,,,
2022-07-11 14:26:13.606225,22.37,,,,,,,,
,,2022-07-11 14:26:13.622305,4700.0,,,,,,
2022-07-11 14:26:13.656293,21.72,,,,,,,,
,,2022-07-11 14:26:13.671767,6320.0,,,,,,
2022-07-11 14:26:13.705978,21.2,,,,,,,,
,,2022-07-11 14:26:13.724770,8110.0,,,,,,
2022-07-11 14:26:13.766140,20.83,,,,,,,,
,,2022-07-11 14:26:13.783202,10150.0,,,,,,
2022-07-11 14:26:13.807408,20.83,,,,,,,,
,,2022-07-11 14:26:13.821362,12300.0,,,,,,
,,2022-07-11 14:26:13.868810,14430.0,,,,,,
2022-07-11 14:26:13.876664,20.6,,,,,,,,
,,2022-07-11 14:26:13.916745,16410.0,,,,,,
2022-07-11 14:26:13.928405,21.05,,,,,,,,
,,2022-07-11 14:26:13.964332,18290.0,,,,,,
2022-07-11 14:26:13.978616,20.72,,,,,,,,
,,2022-07-11 14:26:14.012797,20070.0,,,,,,
2022-07-11 14:26:14.028874,20.69,,,,,,,,
,,2022-07-11 14:26:14.060124,22030.0,,,,,,
2022-07-11 14:26:14.078841,20.91,,,,,,,,
,,2022-07-11 14:26:14.108250,23810.0,,,,,,
2022-07-11 14:26:14.128939,20.32,,,,,,,,
,,2022-07-11 14:26:14.156232,25330.0,,,,,,
2022-07-11 14:26:14.178321,19.64,,,,,,,,
,,2022-07-11 14:26:14.204408,26510.0,,,,,,
2022-07-11 14:26:14.227460,19.52,,,,,,,,
,,2022-07-11 14:26:14.252456,27260.0,,,,,,
2022-07-11 14:26:14.276925,19.37,,,,,,,,
,,2022-07-11 14:26:14.316120,28300.0,,,,,,
2022-07-11 14:26:14.328140,19.31,,,,,,,,
,,2022-07-11 14:26:14.364094,29620.0,,,,,,
2022-07-11 14:26:14.378015,19.15,,,,,,,,
,,2022-07-11 14:26:14.412068,30400.0,,,,,,
2022-07-11 14:26:14.431141,19.3,,,,,,,,
,,2022-07-11 14:26:14.460068,30950.0,,,,,,
2022-07-11 14:26:14.481100,19.5,,,,,,,,
,,2022-07-11 14:26:14.508022,32030.0,,,,,,
2022-07-11 14:26:14.530288,19.31,,,,,,,,
,,2022-07-11 14:26:14.556005,33050.0,,,,,,
2022-07-11 14:26:14.581983,18.96,,,,,,,,
,,2022-07-11 14:26:14.604042,33210.0,,,,,,
2022-07-11 14:26:14.633317,18.68,,,,,,,,
,,2022-07-11 14:26:14.651998,33360.0,,,,,,
2022-07-11 14:26:14.685453,18.61,,,,,,,,
,,2022-07-11 14:26:14.701454,34300.0,,,,,,
2022-07-11 14:26:14.732520,18.47,,,,,,,,
,,2022-07-11 14:26:14.750203,35090.0,,,,,,
2022-07-11 14:26:14.774375,18.23,,,,,,,,
,,2022-07-11 14:26:14.795904,35210.0,,,,,,
2022-07-11 14:26:14.824203,18.01,,,,,,,,
,,2022-07-11 14:26:14.843637,35760.0,,,,,,
2022-07-11 14:26:14.875435,18.31,,,,,,,,
,,2022-07-11 14:26:14.893432,36610.0,,,,,,
2022-07-11 14:26:14.926619,17.77,,,,,,,,
,,2022-07-11 14:26:14.944746,36650.0,,,,,,
2022-07-11 14:26:14.977399,17.55,,,,,,,,
,,2022-07-11 14:26:14.994396,37090.0,,,,,,
2022-07-11 14:26:15.027244,17.6,,,,,,,,
,,2022-07-11 14:26:15.051808,37700.0,,,,,,
2022-07-11 14:26:15.077448,18.19,,,,,,,,
,,2022-07-11 14:26:15.100305,37880.0,,,,,,
2022-07-11 14:26:15.127127,18.23,,,,,,,,
,,2022-07-11 14:26:15.147860,37880.0,,,,,,
2022-07-11 14:26:15.175015,17.89,,,,,,,,
,,2022-07-11 14:26:15.196023,37570.0,,,,,,
2022-07-11 14:26:15.226989,18.35,,,,,,,,
,,2022-07-11 14:26:15.245037,37880.0,,,,,,
2022-07-11 14:26:15.276786,18.57,,,,,,,,
,,2022-07-11 14:26:15.292031,38740.0,,,,,,
2022-07-11 14:26:15.327225,17.73,,,,,,,,
,,2022-07-11 14:26:15.346159,39420.0,,,,,,
2022-07-11 14:26:15.377946,16.32,,,,,,,,
,,2022-07-11 14:26:15.391922,39700.0,,,,,,
2022-07-11 14:26:15.431282,16.45,,,,,,,,
,,2022-07-11 14:26:15.445816,39560.0,,,,,,
2022-07-11 14:26:15.480946,16.61,,,,,,,,
,,2022-07-11 14:26:15.494652,39690.0,,,,,,
2022-07-11 14:26:15.530897,15.77,,,,,,,,
,,2022-07-11 14:26:15.539902,39700.0,,,,,,
,,2022-07-11 14:26:15.579309,39690.0,,,,,,
2022-07-11 14:26:15.587312,15.12,,,,,,,,
,,2022-07-11 14:26:15.627140,39880.0,,,,,,
2022-07-11 14:26:15.636180,14.31,,,,,,,,
2022-07-11 14:26:15.684273,14.37,,,,,,,,
,,2022-07-11 14:26:15.699423,40300.0,,,,,,
2022-07-11 14:26:15.729904,14.56,,,,,,,,
,,2022-07-11 14:26:15.744234,40720.0,,,,,,
,,2022-07-11 14:26:15.787472,41200.0,,,,,,
2022-07-11 14:26:15.801139,14.22,,,,,,,,
,,2022-07-11 14:26:15.835436,40810.0,,,,,,
2022-07-11 14:26:15.852219,13.78,,,,,,,,
,,2022-07-11 14:26:15.883402,40620.0,,,,,,
2022-07-11 14:26:15.905078,13.37,,,,,,,,
,,2022-07-11 14:26:15.930869,40810.0,,,,,,
2022-07-11 14:26:15.954680,13.35,,,,,,,,
,,2022-07-11 14:26:15.979422,41150.0,,,,,,
2022-07-11 14:26:16.005588,13.2,,,,,,,,
,,2022-07-11 14:26:16.027547,41240.0,,,,,,
2022-07-11 14:26:16.054615,13.32,,,,,,,,
,,2022-07-11 14:26:16.075737,40660.0,,,,,,
2022-07-11 14:26:16.105620,13.21,,,,,,,,
,,2022-07-11 14:26:16.123721,40560.0,,,,,,
2022-07-11 14:26:16.156799,13.33,,,,,,,,
,,2022-07-11 14:26:16.173342,40960.0,,,,,,
2022-07-11 14:26:16.196511,13.66,,,,,,,,
,,2022-07-11 14:26:16.219334,41150.0,,,,,,
2022-07-11 14:26:16.236911,13.87,,,,,,,,
,,2022-07-11 14:26:16.283395,41390.0,,,,,,
2022-07-11 14:26:16.292141,15.18,,,,,,,,
,,2022-07-11 14:26:16.331249,41680.0,,,,,,
2022-07-11 14:26:16.340154,15.98,,,,,,,,
,,2022-07-11 14:26:16.378593,41390.0,,,,,,
2022-07-11 14:26:16.388509,13.54,,,,,,,,
,,2022-07-11 14:26:16.427172,41100.0,,,,,,
2022-07-11 14:26:16.439411,12.53,,,,,,,,
,,2022-07-11 14:26:16.475533,42020.0,,,,,,
2022-07-11 14:26:16.489522,6.75,,,,,,,,
,,,,2022-07-11 14:26:16.490524,1.0615583333333336,,,,
,,2022-07-11 14:26:16.523309,42320.0,,,,,,
2022-07-11 14:26:16.539660,-10.08,,,,,,,,
,,2022-07-11 14:26:16.571574,41980.0,,,,,,
2022-07-11 14:26:16.589383,-24.57,,,,,,,,
,,2022-07-11 14:26:16.619147,41490.0,,,,,,
2022-07-11 14:26:16.640209,-31.88,,,,,,,,
,,2022-07-11 14:26:16.667121,40760.0,,,,,,
2022-07-11 14:26:16.691142,-35.29,,,,,,,,
,,2022-07-11 14:26:16.714690,39550.0,,,,,,
2022-07-11 14:26:16.737516,-38.72,,,,,,,,
,,2022-07-11 14:26:16.763469,34790.0,,,,,,
2022-07-11 14:26:16.784469,-40.65,,,,,,,,
,,2022-07-11 14:26:16.811469,26430.0,,,,,,
2022-07-11 14:26:16.834471,-41.39,,,,,,,,
,,2022-07-11 14:26:16.875470,18230.0,,,,,,
,,,,,,2022-07-11 14:26:16.875470,28.276345535769668,,
,,,,,,,,2022-07-11 14:26:16.875470,42320.0
2022-07-11 14:26:16.886006,-41.67,,,,,,,,
,,2022-07-11 14:26:16.923005,11860.0,,,,,,
2022-07-11 14:26:16.939008,-42.0,,,,,,,,
,,2022-07-11 14:26:16.970982,7780.0,,,,,,
2022-07-11 14:26:16.989058,-42.48,,,,,,,,
,,2022-07-11 14:26:17.019118,5490.0,,,,,,
2022-07-11 14:26:17.038759,-42.07,,,,,,,,
,,2022-07-11 14:26:17.067319,4080.0,,,,,,
2022-07-11 14:26:17.089052,-41.81,,,,,,,,
,,2022-07-11 14:26:17.115151,3090.0,,,,,,
2022-07-11 14:26:17.139586,-41.9,,,,,,,,
,,2022-07-11 14:26:17.163167,2430.0,,,,,,
2022-07-11 14:26:17.190908,-41.12,,,,,,,,
,,2022-07-11 14:26:17.210570,2050.0,,,,,,
2022-07-11 14:26:17.237160,-39.91,,,,,,,,
,,2022-07-11 14:26:17.259062,1760.0,,,,,,
2022-07-11 14:26:17.287651,-39.19,,,,,,,,
,,2022-07-11 14:26:17.307170,1570.0,,,,,,
2022-07-11 14:26:17.336805,-38.57,,,,,,,,
,,2022-07-11 14:26:17.354838,1390.0,,,,,,
2022-07-11 14:26:17.388160,-37.81,,,,,,,,
,,2022-07-11 14:26:17.405012,1290.0,,,,,,
2022-07-11 14:26:17.438320,-36.41,,,,,,,,
,,2022-07-11 14:26:17.455445,1290.0,,,,,,
2022-07-11 14:26:17.491521,-35.09,,,,,,,,
,,2022-07-11 14:26:17.507111,1260.0,,,,,,
2022-07-11 14:26:17.541060,-34.23,,,,,,,,
,,2022-07-11 14:26:17.557106,1310.0,,,,,,
2022-07-11 14:26:17.590985,-33.03,,,,,,,,
,,2022-07-11 14:26:17.606987,1350.0,,,,,,
2022-07-11 14:26:17.640743,-31.73,,,,,,,,
,,2022-07-11 14:26:17.658863,1260.0,,,,,,
2022-07-11 14:26:17.693582,-31.15,,,,,,,,
,,2022-07-11 14:26:17.711217,1160.0,,,,,,
2022-07-11 14:26:17.738025,-30.47,,,,,,,,
,,2022-07-11 14:26:17.755010,1170.0,,,,,,
2022-07-11 14:26:17.778764,-29.71,,,,,,,,
,,2022-07-11 14:26:17.802955,1180.0,,,,,,
2022-07-11 14:26:17.828982,-28.74,,,,,,,,
,,2022-07-11 14:26:17.850627,1140.0,,,,,,
2022-07-11 14:26:17.880069,-28.07,,,,,,,,
,,2022-07-11 14:26:17.898581,1230.0,,,,,,
2022-07-11 14:26:17.930420,-27.43,,,,,,,,
,,2022-07-11 14:26:17.950213,1170.0,,,,,,
2022-07-11 14:26:17.983100,-25.7,,,,,,,,
,,2022-07-11 14:26:18.001080,1050.0,,,,,,
2022-07-11 14:26:18.033582,-24.06,,,,,,,,
,,2022-07-11 14:26:18.049070,1070.0,,,,,,
2022-07-11 14:26:18.083148,-22.88,,,,,,,,
,,2022-07-11 14:26:18.100196,1090.0,,,,,,
2022-07-11 14:26:18.133568,-21.83,,,,,,,,
,,2022-07-11 14:26:18.147311,1100.0,,,,,,
2022-07-11 14:26:18.179275,-19.66,,,,,,,,
,,2022-07-11 14:26:18.195483,1080.0,,,,,,
2022-07-11 14:26:18.231154,-18.33,,,,,,,,
,,2022-07-11 14:26:18.250157,1140.0,,,,,,
2022-07-11 14:26:18.280877,-17.95,,,,,,,,
,,2022-07-11 14:26:18.300656,1180.0,,,,,,
2022-07-11 14:26:18.332731,-16.2,,,,,,,,
,,2022-07-11 14:26:18.350787,1170.0,,,,,,
2022-07-11 14:26:18.382994,-14.42,,,,,,,,
,,2022-07-11 14:26:18.401029,1240.0,,,,,,
2022-07-11 14:26:18.435914,-13.11,,,,,,,,
,,2022-07-11 14:26:18.450987,1200.0,,,,,,
2022-07-11 14:26:18.486172,-12.68,,,,,,,,
,,2022-07-11 14:26:18.502172,1190.0,,,,,,
2022-07-11 14:26:18.537234,-13.28,,,,,,,,
,,2022-07-11 14:26:18.544180,1200.0,,,,,,
,,2022-07-11 14:26:18.586234,1190.0,,,,,,
2022-07-11 14:26:18.592216,-13.19,,,,,,,,
,,2022-07-11 14:26:18.634214,1240.0,,,,,,
2022-07-11 14:26:18.639214,-13.78,,,,,,,,
,,2022-07-11 14:26:18.682176,1260.0,,,,,,
2022-07-11 14:26:18.690977,-13.34,,,,,,,,
,,2022-07-11 14:26:18.730163,1290.0,,,,,,
2022-07-11 14:26:18.737462,-12.04,,,,,,,,
,,2022-07-11 14:26:18.778327,1360.0,,,,,,
2022-07-11 14:26:18.783329,-10.82,,,,,,,,
,,2022-07-11 14:26:18.826154,1420.0,,,,,,
2022-07-11 14:26:18.858022,-10.53,,,,,,,,
,,2022-07-11 14:26:18.874758,1320.0,,,,,,
2022-07-11 14:26:18.910858,-10.92,,,,,,,,
,,2022-07-11 14:26:18.938068,1270.0,,,,,,
2022-07-11 14:26:18.957868,-10.95,,,,,,,,
,,2022-07-11 14:26:18.986319,1410.0,,,,,,
2022-07-11 14:26:19.006542,-10.93,,,,,,,,
,,2022-07-11 14:26:19.034043,1540.0,,,,,,
2022-07-11 14:26:19.061483,-11.17,,,,,,,,
,,2022-07-11 14:26:19.081932,1550.0,,,,,,
2022-07-11 14:26:19.110916,-9.37,,,,,,,,
,,2022-07-11 14:26:19.129920,1480.0,,,,,,
2022-07-11 14:26:19.152104,-8.49,,,,,,,,
,,2022-07-11 14:26:19.178183,1510.0,,,,,,
2022-07-11 14:26:19.192359,-8.09,,,,,,,,
,,2022-07-11 14:26:19.226072,1510.0,,,,,,
2022-07-11 14:26:19.233131,-6.73,,,,,,,,
,,2022-07-11 14:26:19.274211,1430.0,,,,,,
2022-07-11 14:26:19.282713,-5.35,,,,,,,,
,,2022-07-11 14:26:19.321834,1540.0,,,,,,
2022-07-11 14:26:19.334684,-5.35,,,,,,,,
,,2022-07-11 14:26:19.370162,1660.0,,,,,,
2022-07-11 14:26:19.384770,-4.7,,,,,,,,
,,2022-07-11 14:26:19.418013,1690.0,,,,,,
2022-07-11 14:26:19.433813,-2.57,,,,,,,,
,,2022-07-11 14:26:19.465803,1670.0,,,,,,
2022-07-11 14:26:19.487638,-2.05,,,,,,,,
,,2022-07-11 14:26:19.514557,1630.0,,,,,,
2022-07-11 14:26:19.537534,-0.96,,,,,,,,
,,2022-07-11 14:26:19.577821,1640.0,,,,,,
2022-07-11 14:26:19.587663,0.69,,,,,,,,
,,2022-07-11 14:26:19.625742,1630.0,,,,,,
2022-07-11 14:26:19.637544,2.43,,,,,,,,
,,2022-07-11 14:26:19.673782,1740.0,,,,,,
2022-07-11 14:26:19.685213,5.48,,,,,,,,
,,2022-07-11 14:26:19.721902,1800.0,,,,,,
2022-07-11 14:26:19.737089,7.62,,,,,,,,
,,2022-07-11 14:26:19.769693,1710.0,,,,,,
2022-07-11 14:26:19.786116,9.56,,,,,,,,
,,2022-07-11 14:26:19.816955,1660.0,,,,,,
2022-07-11 14:26:19.838177,13.49,,,,,,,,
,,2022-07-11 14:26:19.865603,1770.0,,,,,,
2022-07-11 14:26:19.888028,17.25,,,,,,,,
,,2022-07-11 14:26:19.913530,1880.0,,,,,,
2022-07-11 14:26:19.937575,19.16,,,,,,,,
,,2022-07-11 14:26:19.961605,1770.0,,,,,,
2022-07-11 14:26:19.987812,20.69,,,,,,,,
,,2022-07-11 14:26:20.009592,1760.0,,,,,,
2022-07-11 14:26:20.037609,23.21,,,,,,,,
,,2022-07-11 14:26:20.057577,1740.0,,,,,,
2022-07-11 14:26:20.091587,25.28,,,,,,,,
,,2022-07-11 14:26:20.108647,1670.0,,,,,,
2022-07-11 14:26:20.141281,26.68,,,,,,,,
,,2022-07-11 14:26:20.158136,1680.0,,,,,,
2022-07-11 14:26:20.193204,27.12,,,,,,,,
,,2022-07-11 14:26:20.217483,1720.0,,,,,,
2022-07-11 14:26:20.238609,27.09,,,,,,,,
,,2022-07-11 14:26:20.265448,2020.0,,,,,,
2022-07-11 14:26:20.279268,26.61,,,,,,,,
,,2022-07-11 14:26:20.313113,2810.0,,,,,,
2022-07-11 14:26:20.329379,26.27,,,,,,,,
,,2022-07-11 14:26:20.361418,4220.0,,,,,,
2022-07-11 14:26:20.380413,27.05,,,,,,,,
,,2022-07-11 14:26:20.409518,6410.0,,,,,,
2022-07-11 14:26:20.431087,27.54,,,,,,,,
,,2022-07-11 14:26:20.457392,9470.0,,,,,,
2022-07-11 14:26:20.484869,27.7,,,,,,,,
,,2022-07-11 14:26:20.505088,12820.0,,,,,,
2022-07-11 14:26:20.534957,27.28,,,,,,,,
,,2022-07-11 14:26:20.552969,16500.0,,,,,,
2022-07-11 14:26:20.584134,25.94,,,,,,,,
,,2022-07-11 14:26:20.601319,20280.0,,,,,,
2022-07-11 14:26:20.634326,25.34,,,,,,,,
,,2022-07-11 14:26:20.665265,22820.0,,,,,,
2022-07-11 14:26:20.691752,25.64,,,,,,,,
,,2022-07-11 14:26:20.713485,25220.0,,,,,,
2022-07-11 14:26:20.741622,25.52,,,,,,,,
,,2022-07-11 14:26:20.761539,27320.0,,,,,,
2022-07-11 14:26:20.791680,25.7,,,,,,,,
,,2022-07-11 14:26:20.809409,29180.0,,,,,,
2022-07-11 14:26:20.843697,25.8,,,,,,,,
,,2022-07-11 14:26:20.860383,31100.0,,,,,,
2022-07-11 14:26:20.894294,26.29,,,,,,,,
,,2022-07-11 14:26:20.910643,32210.0,,,,,,
2022-07-11 14:26:20.944899,26.48,,,,,,,,
,,2022-07-11 14:26:20.960234,33440.0,,,,,,
2022-07-11 14:26:20.995424,26.14,,,,,,,,
,,2022-07-11 14:26:21.010970,34990.0,,,,,,
2022-07-11 14:26:21.048868,25.65,,,,,,,,
,,2022-07-11 14:26:21.058814,36050.0,,,,,,
,,2022-07-11 14:26:21.097271,37170.0,,,,,,
2022-07-11 14:26:21.106802,25.45,,,,,,,,
,,2022-07-11 14:26:21.144715,38010.0,,,,,,
2022-07-11 14:26:21.153790,24.86,,,,,,,,
,,2022-07-11 14:26:21.193275,38240.0,,,,,,
2022-07-11 14:26:21.202325,24.45,,,,,,,,
,,2022-07-11 14:26:21.241039,38560.0,,,,,,
2022-07-11 14:26:21.250083,24.46,,,,,,,,
,,2022-07-11 14:26:21.289025,39320.0,,,,,,
2022-07-11 14:26:21.315954,24.4,,,,,,,,
,,2022-07-11 14:26:21.337027,39690.0,,,,,,
2022-07-11 14:26:21.367451,24.33,,,,,,,,
,,2022-07-11 14:26:21.389451,40060.0,,,,,,
2022-07-11 14:26:21.417998,23.69,,,,,,,,
,,2022-07-11 14:26:21.448938,40340.0,,,,,,
2022-07-11 14:26:21.467165,23.09,,,,,,,,
,,2022-07-11 14:26:21.496915,40290.0,,,,,,
2022-07-11 14:26:21.509152,22.49,,,,,,,,
,,2022-07-11 14:26:21.544936,40620.0,,,,,,
2022-07-11 14:26:21.549994,22.19,,,,,,,,
,,2022-07-11 14:26:21.593103,40960.0,,,,,,
2022-07-11 14:26:21.600144,22.34,,,,,,,,
,,2022-07-11 14:26:21.641280,41100.0,,,,,,
2022-07-11 14:26:21.647314,22.71,,,,,,,,
,,2022-07-11 14:26:21.689147,40910.0,,,,,,
2022-07-11 14:26:21.693191,23.05,,,,,,,,
,,2022-07-11 14:26:21.737276,41300.0,,,,,,
2022-07-11 14:26:21.743333,22.89,,,,,,,,
,,2022-07-11 14:26:21.784520,42560.0,,,,,,
2022-07-11 14:26:21.792527,22.49,,,,,,,,
,,2022-07-11 14:26:21.832904,42020.0,,,,,,
2022-07-11 14:26:21.840992,21.35,,,,,,,,
,,2022-07-11 14:26:21.881142,41390.0,,,,,,
2022-07-11 14:26:21.893252,21.55,,,,,,,,
,,2022-07-11 14:26:21.928953,41730.0,,,,,,
2022-07-11 14:26:21.943082,21.88,,,,,,,,
,,2022-07-11 14:26:21.976720,41830.0,,,,,,
2022-07-11 14:26:21.994857,21.88,,,,,,,,
,,2022-07-11 14:26:22.040818,42120.0,,,,,,
2022-07-11 14:26:22.048864,21.42,,,,,,,,
,,2022-07-11 14:26:22.089113,42420.0,,,,,,
2022-07-11 14:26:22.098643,21.38,,,,,,,,
,,2022-07-11 14:26:22.136824,42920.0,,,,,,
2022-07-11 14:26:22.144829,21.44,,,,,,,,
,,2022-07-11 14:26:22.184419,43350.0,,,,,,
2022-07-11 14:26:22.216663,21.26,,,,,,,,
,,2022-07-11 14:26:22.234766,43210.0,,,,,,
2022-07-11 14:26:22.266975,20.96,,,,,,,,
,,2022-07-11 14:26:22.281632,42710.0,,,,,,
2022-07-11 14:26:22.306810,20.96,,,,,,,,
,,2022-07-11 14:26:22.328766,42220.0,,,,,,
2022-07-11 14:26:22.349794,20.64,,,,,,,,
,,2022-07-11 14:26:22.376951,42910.0,,,,,,
2022-07-11 14:26:22.392215,20.29,,,,,,,,
,,2022-07-11 14:26:22.424608,43110.0,,,,,,
2022-07-11 14:26:22.441885,19.99,,,,,,,,
,,2022-07-11 14:26:22.472605,42960.0,,,,,,
2022-07-11 14:26:22.493220,19.94,,,,,,,,
,,2022-07-11 14:26:22.520522,43310.0,,,,,,
2022-07-11 14:26:22.542666,20.06,,,,,,,,
,,2022-07-11 14:26:22.568571,43350.0,,,,,,
